,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21,0.323676492,0.320157124,0.268673294,0.265095504,0.26381884,0.264428979,0.269900624,0.273312236,0.287125558,0.262910091,0.264276749,0.282331027,0.270666167,0.271471176,0.274685291,0.258490198,0.263795743,0.272668107,0.265338944,0.23,0.18,0.19,0.266196265,0.271693118,0.264132427,0.252492426,0.26202816,0.259694226,0.266052897,0.264874439,0.263967814,0.259786396,0.254626477,0.259199406,0.268889677,0.259036076,0.266084531,0.259162079,0.2638535,0.283044386,0.280255217,0.278145158,0.277360495,0.287672283,0.271840782,0.268064624,0.275539331,0.255017393,0.251403059,0.27435479,0.249785854,0.243997211,0.286455724,0.309217855,0.30346907,0.320831939,0.348762568,0.346651387,0.354417254,0.374497071,0.376954002,0.384147615,0.384504586,0.391261863,0.389626803,0.387070529,0.389393236,0.389947957,0.38371064,0.382327761,0.380737525,0.375527162,0.371237455,0.369928242,0.362075378,0.359710179,0.353841838,0.351313762,0.343455112,0.337015272,0.332018736,0.325058796,0.319302483,0.313189677,0.307334111,0.30043534,0.294372564,0.288439123,0.280672708,0.276598689,0.272911123,0.263951136,0.256811019,0.24886173,0.241373849,0.23658712,0.231492393,0.22252334,0.211468128,0.57
22,0.29632111,0.281877217,0.310381861,0.27307028,0.26689012,0.265646682,0.279425201,0.264271124,0.266659635,0.274195572,0.253629541,0.260298349,0.257663479,0.266009012,0.263867449,0.262483581,0.261897812,0.266305,0.254726101,0.24,0.19,0.14,0.274594737,0.270479669,0.25842794,0.254893058,0.255357604,0.267574037,0.268753324,0.274992741,0.264865707,0.259971307,0.254000241,0.259731165,0.253923174,0.25943737,0.2554477,0.26369924,0.2738197,0.273462185,0.280831825,0.274307361,0.282630563,0.273642531,0.276071082,0.267738644,0.257603658,0.248480178,0.250539918,0.239928589,0.275906975,0.276694271,0.286313629,0.297291808,0.320720436,0.332588127,0.341273339,0.362663946,0.365127183,0.376956832,0.370490356,0.377551265,0.38874307,0.379342206,0.383928748,0.382289323,0.383308419,0.377534749,0.384846719,0.376283848,0.376164098,0.374886476,0.369486373,0.364850931,0.360398039,0.356752988,0.352711762,0.348720885,0.34242028,0.337002216,0.33128294,0.323226932,0.31831933,0.311173689,0.3059172,0.29982325,0.292786203,0.290903825,0.285969789,0.276298103,0.264929404,0.260090473,0.25456369,0.247897643,0.241037979,0.233775717,0.227078484,0.220188062,0.219226496,0.57
23,0.28,0.28231839,0.252976378,0.245266224,0.261964767,0.266082814,0.256367945,0.270186784,0.262207524,0.264507521,0.27239118,0.274436023,0.265347027,0.267577312,0.265346333,0.266536914,0.255922063,0.266199621,0.258603215,0.244901349,0.261223614,0.252093551,0.27,0.271023514,0.255609081,0.242933924,0.230530997,0.260517258,0.276892924,0.27338777,0.270461366,0.273668566,0.266004019,0.259452275,0.26562872,0.262162023,0.252666434,0.274325287,0.279517542,0.274871185,0.284650335,0.285608712,0.283559971,0.267225854,0.277294244,0.261334097,0.260639559,0.259593,0.248321252,0.257251959,0.273848851,0.251633143,0.280326247,0.307050486,0.328911361,0.337162985,0.346254189,0.350230681,0.364708407,0.366795027,0.374517266,0.372652882,0.381701002,0.380603151,0.382951223,0.382404201,0.377130902,0.382165421,0.379660188,0.376284688,0.370532216,0.368327915,0.367565388,0.364614342,0.359801095,0.358118912,0.351903965,0.345343688,0.33970197,0.334755966,0.329624592,0.32106524,0.315801234,0.309809782,0.304927297,0.302936679,0.291975094,0.289476522,0.277133763,0.273044915,0.267204745,0.263573526,0.252943822,0.246683071,0.237869117,0.228986378,0.221896141,0.217274264,0.222727932,0.57
24,0.30119753,0.312764188,0.245661813,0.275191223,0.259594635,0.247598899,0.266525782,0.254241714,0.267742381,0.255414208,0.241942359,0.261996014,0.262225724,0.264809986,0.269986159,0.269136005,0.25901881,0.258126944,0.262525351,0.256241562,0.269183345,0.273827135,0.275642191,0.24,0.25,0.241248676,0.232778283,0.254594828,0.267715653,0.276821636,0.271426547,0.272175194,0.263389444,0.256588792,0.260509663,0.265456539,0.25928398,0.260149224,0.275799453,0.283459328,0.279140591,0.279734001,0.287594282,0.278165692,0.275915847,0.270079188,0.26925769,0.266477433,0.254024198,0.276773726,0.255745577,0.257283371,0.282129256,0.312043301,0.333144492,0.32778693,0.343113217,0.355174282,0.367924641,0.363876387,0.368685688,0.379967365,0.377401537,0.379560554,0.372077731,0.380284546,0.378978317,0.380643296,0.374096002,0.372941351,0.371257653,0.368190257,0.365103676,0.360554097,0.362362988,0.355954928,0.349460218,0.344391776,0.33971023,0.333791299,0.327363637,0.31999597,0.319244573,0.309315853,0.306263714,0.299502349,0.289926501,0.288542783,0.274115849,0.274063353,0.261204587,0.259262399,0.253477246,0.244765279,0.238259472,0.22961911,0.226047006,0.214697819,0.213473692,0.56
25,0.278388214,0.270691497,0.262391286,0.252039138,0.269324952,0.2596462,0.250078932,0.290203832,0.244238425,0.242295806,0.271801967,0.249164264,0.265841219,0.268242545,0.256485582,0.259918743,0.257922061,0.252921185,0.259447533,0.258218146,0.264212522,0.267333951,0.269172836,0.25,0.21,0.22,0.23,0.247470128,0.268536433,0.259614194,0.273745989,0.276634099,0.264616881,0.259603516,0.254095424,0.258454625,0.266251361,0.273722834,0.269871388,0.284393472,0.28791797,0.286914459,0.286918563,0.275835774,0.253886655,0.261383752,0.263200807,0.251715634,0.248753297,0.272976445,0.27635653,0.268378197,0.283635206,0.29392807,0.31616242,0.323973745,0.332359378,0.352246657,0.361384977,0.370053251,0.373337893,0.3772434,0.370181477,0.38053427,0.379461613,0.371655048,0.372421705,0.371155941,0.372904671,0.368542903,0.371681478,0.364839018,0.360661223,0.365121064,0.359053865,0.35090676,0.348444118,0.341258817,0.334586274,0.333148481,0.32355759,0.321746004,0.314983458,0.310621251,0.30607701,0.295399052,0.287963846,0.286744393,0.279356265,0.270649385,0.258764638,0.255994784,0.249339878,0.239559436,0.228809941,0.225796858,0.223597829,0.220633649,0.210362267,0.56
26,0.273612796,0.268017925,0.259757726,0.275834508,0.254313825,0.256964964,0.274358501,0.247344328,0.254173962,0.260642651,0.246927402,0.248278285,0.273365543,0.258017872,0.256223189,0.265576983,0.26259749,0.258729129,0.268831076,0.263502517,0.268243448,0.261501857,0.265172187,0.252228588,0.22,0.18,0.19,0.248605571,0.274170248,0.275204254,0.283707702,0.274115586,0.261012436,0.259822869,0.257232192,0.24469368,0.272627416,0.274203051,0.27279997,0.282316131,0.283145769,0.287289966,0.28109289,0.280194508,0.278443471,0.2701268,0.265576682,0.261759381,0.259445189,0.281869837,0.270211347,0.25737249,0.278738269,0.298629842,0.330997817,0.327721995,0.317955552,0.347871899,0.349978163,0.361395149,0.357178687,0.369438857,0.372449481,0.370659947,0.376556378,0.37393756,0.37297809,0.374953609,0.36876028,0.364572663,0.365092572,0.363594682,0.363907273,0.355050122,0.350664459,0.349604157,0.342326424,0.337365248,0.337556785,0.329289558,0.323215609,0.32143881,0.30971056,0.307602747,0.300981792,0.298235813,0.291722689,0.278503784,0.270485933,0.270566745,0.261464789,0.257295686,0.245277851,0.245562582,0.242631795,0.227938992,0.224911673,0.224483799,0.214446833,0.55
27,0.298773071,0.257181689,0.283288714,0.252959976,0.271484498,0.280242308,0.254567875,0.243442393,0.255601444,0.257113784,0.256408102,0.256560612,0.263861214,0.259452088,0.256329461,0.261692657,0.247788742,0.277832835,0.261858307,0.253105846,0.258461456,0.259305074,0.258837894,0.245012625,0.23,0.19,0.15,0.23751737,0.26481937,0.280294517,0.278250535,0.274309303,0.264021098,0.253519358,0.258920204,0.259074533,0.264263098,0.264452252,0.281977741,0.280498411,0.287350291,0.287790624,0.283471755,0.260721621,0.277066825,0.27708512,0.271567823,0.267789283,0.260622959,0.265436332,0.260242371,0.270676073,0.284768503,0.304381014,0.327781844,0.326351481,0.335191402,0.344299367,0.354349435,0.36845239,0.365412782,0.367618058,0.373586541,0.375467571,0.370891664,0.362793881,0.370320791,0.366780587,0.368169851,0.366837191,0.363246252,0.363003765,0.364033746,0.356641048,0.347970463,0.346469334,0.338749101,0.338443826,0.334199404,0.329740617,0.319580497,0.31379545,0.307158109,0.310573379,0.301860653,0.292276305,0.293014394,0.283720864,0.278333974,0.268483855,0.267706184,0.255818606,0.249396562,0.245690217,0.239043619,0.238191907,0.234535887,0.222270973,0.219504499,0.55
28,0.291412374,0.294027423,0.290746975,0.277664262,0.273856909,0.246506932,0.257964318,0.247238832,0.253374788,0.254139083,0.260297891,0.251252946,0.245492924,0.237991403,0.264702683,0.249855355,0.249758774,0.2502574,0.262366051,0.263457372,0.26054657,0.259199079,0.254311415,0.245501091,0.242185354,0.221404456,0.231928634,0.24,0.282027854,0.286155528,0.28746035,0.272656325,0.260069382,0.261258976,0.249096457,0.2644661,0.24911533,0.269213276,0.283480348,0.293654582,0.276699588,0.291859899,0.280056912,0.288691932,0.279015826,0.277618057,0.270553825,0.274405975,0.264223265,0.279197853,0.293228739,0.274175881,0.276587221,0.312475388,0.305980931,0.331019883,0.33027957,0.333891781,0.333450831,0.360776078,0.371159191,0.36937723,0.373263782,0.371622634,0.366836329,0.370079004,0.367997594,0.36584926,0.363427405,0.363227111,0.360548067,0.356428773,0.356392924,0.349568156,0.349316041,0.340465038,0.342097228,0.335119976,0.336401299,0.324994129,0.323146509,0.316935478,0.310255847,0.304282257,0.301800027,0.299661386,0.290279421,0.280222764,0.278665969,0.271367867,0.26640602,0.261662171,0.255391962,0.25272169,0.247502745,0.241952718,0.230398002,0.227590299,0.225971191,0.55
29,0.301488422,0.304687792,0.291842727,0.287334079,0.272620469,0.253569334,0.241360618,0.251733598,0.230300493,0.251842158,0.258982427,0.248049877,0.244216891,0.242619831,0.259509526,0.260746115,0.263065873,0.267001061,0.25659793,0.263889948,0.255337208,0.267492354,0.257157498,0.244174486,0.246139609,0.248044345,0.257571436,0.278077176,0.286385508,0.28385241,0.27831012,0.263348464,0.259917887,0.245421834,0.244570286,0.245709363,0.263962781,0.263808247,0.284307669,0.281056383,0.293847412,0.294078241,0.28740487,0.289530302,0.282332135,0.271969532,0.26951566,0.273414175,0.261101281,0.271346396,0.272776087,0.277908661,0.285895148,0.305640772,0.325163235,0.335830828,0.324383329,0.344329146,0.346084468,0.349099707,0.369165911,0.367214517,0.363217992,0.370145174,0.367103355,0.36605549,0.363396386,0.358124557,0.360002725,0.362561051,0.36644945,0.356586518,0.355777311,0.346350953,0.345298506,0.341220461,0.345129934,0.339990214,0.335040535,0.322095664,0.326129531,0.319602395,0.309494506,0.308896391,0.295844007,0.295860774,0.290198856,0.284974349,0.274929387,0.26436803,0.26519587,0.26446865,0.259958098,0.25474059,0.247734593,0.242537196,0.236871945,0.228764092,0.54,0.54
30,0.29,0.287819358,0.284554467,0.270931675,0.264476795,0.265229619,0.248095826,0.24375006,0.245930661,0.241492333,0.250799074,0.246050362,0.237634319,0.255462087,0.254548638,0.247562556,0.266205982,0.252069448,0.255167968,0.250636526,0.253352589,0.265461974,0.255831634,0.250600844,0.248115985,0.262783979,0.263127434,0.29313272,0.294606718,0.281173842,0.278329998,0.264135768,0.255319242,0.242791308,0.238320987,0.255445999,0.255777541,0.285765168,0.272295524,0.28464608,0.291976674,0.299059648,0.29737254,0.292987578,0.291620444,0.289329238,0.276004627,0.272043771,0.262517824,0.301355884,0.286133079,0.280602946,0.296579955,0.295434933,0.308452913,0.325985445,0.341179367,0.3277938,0.333679166,0.349042759,0.363672256,0.363417945,0.363622436,0.359906704,0.369690418,0.364302669,0.366355754,0.362306746,0.358773191,0.36411878,0.357966292,0.35379423,0.347305071,0.354643758,0.351674812,0.34956133,0.348233347,0.341146527,0.335036731,0.330482836,0.328057344,0.318591458,0.307715286,0.308454572,0.304983874,0.294092571,0.2915442,0.286862412,0.281078161,0.275782679,0.269057251,0.266393595,0.262076831,0.255102966,0.248942804,0.24319152,0.238856148,0.23376072,0.233057812,0.54
31,0.27,0.27217829,0.268767266,0.271201532,0.265754094,0.248638179,0.242609218,0.237432384,0.238093497,0.242433506,0.247237233,0.253383802,0.245988373,0.255400033,0.260340613,0.259630289,0.254191256,0.256387488,0.263517064,0.258806063,0.274064319,0.259281863,0.254467043,0.259894927,0.258393838,0.266616885,0.2732506,0.279269264,0.280006359,0.280937227,0.27,0.258247545,0.251346461,0.246244346,0.227796736,0.23963877,0.249741278,0.273092694,0.2813786,0.292979147,0.296042718,0.293837285,0.295586695,0.285869792,0.286498113,0.289184029,0.272898203,0.270303315,0.258383,0.286586493,0.288510352,0.278955379,0.274558383,0.293159616,0.314495682,0.326710954,0.338958658,0.334660695,0.336145166,0.336131456,0.352849719,0.363336918,0.354520254,0.362357619,0.360606347,0.363253816,0.36046852,0.356457082,0.356700459,0.362942155,0.35161948,0.363850763,0.354595747,0.355815665,0.348018573,0.347558665,0.346121112,0.336687581,0.333614292,0.330018832,0.324659799,0.320747375,0.315485326,0.310319259,0.304464839,0.295230107,0.29484383,0.28736803,0.285511653,0.28014688,0.270321297,0.268420771,0.266613887,0.262010016,0.254428353,0.24560217,0.243724785,0.234006551,0.236783267,0.53
32,0.260906098,0.256984182,0.262364726,0.254034751,0.24897803,0.236850522,0.231274256,0.254158884,0.245132146,0.243159588,0.244555145,0.235024747,0.25703987,0.251544107,0.252945018,0.246940551,0.239579196,0.254065266,0.248187347,0.256139105,0.260653879,0.267756923,0.258765101,0.260967745,0.264205142,0.265357862,0.265422256,0.279035812,0.282828291,0.275048677,0.269953613,0.25,0.245988045,0.235526473,0.238366015,0.242836293,0.252230301,0.26430903,0.27889466,0.297124606,0.296749068,0.29812641,0.301660153,0.291515891,0.283599483,0.283554535,0.281528574,0.274071551,0.26535736,0.27863791,0.275095293,0.278312005,0.277358517,0.316204009,0.309003327,0.321819531,0.317056453,0.341507898,0.322665523,0.340963352,0.336343425,0.349740133,0.355052882,0.358905733,0.355375623,0.359693538,0.360316716,0.361716088,0.352653468,0.360098965,0.362383393,0.360444644,0.357964136,0.351337064,0.350309377,0.347995904,0.344016039,0.339124753,0.338678438,0.32658541,0.321724857,0.31907683,0.314155414,0.308778475,0.303119412,0.298287057,0.299218632,0.28851964,0.288661702,0.283978723,0.278113261,0.271389102,0.266104971,0.262381309,0.253721715,0.250018742,0.242505451,0.238316529,0.233561904,0.53
33,0.264002964,0.259502509,0.253334319,0.244723921,0.233041641,0.22640346,0.227194478,0.237285741,0.239631935,0.242740584,0.246715528,0.254312979,0.244587604,0.252499099,0.259192536,0.237830471,0.252003218,0.255728693,0.26314452,0.273352313,0.266638619,0.264679638,0.255136718,0.266174507,0.265617739,0.276877281,0.278465741,0.270880642,0.275917081,0.27399109,0.265655812,0.25,0.22,0.23,0.230727702,0.226003169,0.242055881,0.271533887,0.286666421,0.294343661,0.29415013,0.300696188,0.299146593,0.295640483,0.297236557,0.286532758,0.279966229,0.275323252,0.28197768,0.283013294,0.276655957,0.28415574,0.276847581,0.317950461,0.31582358,0.312343033,0.314729855,0.334634977,0.338875638,0.335884158,0.346537581,0.343603274,0.348337249,0.352782877,0.360000845,0.368989871,0.373006979,0.361056945,0.368444712,0.367845402,0.365876169,0.367112137,0.359041717,0.355703364,0.35601541,0.344420458,0.349159563,0.34132425,0.332526603,0.333229634,0.325162031,0.320683407,0.307230255,0.306426762,0.306070822,0.305112382,0.295694477,0.295337916,0.288306994,0.284447543,0.279637001,0.273071452,0.268753614,0.259441565,0.25523695,0.250898587,0.243216167,0.240932346,0.234599075,0.52
34,0.242500594,0.236527449,0.23121449,0.223748096,0.220896592,0.253501991,0.226008812,0.227503586,0.248944025,0.247543606,0.253146689,0.239209109,0.244070057,0.246438641,0.253163894,0.245454271,0.251303015,0.250781165,0.256187352,0.260704835,0.251470907,0.249570072,0.260747828,0.272861333,0.270412733,0.263794055,0.26853233,0.278744724,0.266295688,0.261986153,0.255129549,0.251141297,0.23,0.2,0.207174606,0.208116934,0.22,0.258826067,0.299039404,0.307092186,0.301595324,0.304327588,0.308026748,0.300050734,0.294792603,0.288880555,0.286858492,0.278179185,0.274616853,0.277950329,0.279799499,0.279962081,0.294939778,0.305026479,0.297868322,0.309387453,0.326747211,0.334025558,0.333303795,0.335694545,0.335558362,0.346651544,0.350413721,0.361228833,0.359988032,0.371224799,0.370166921,0.370405729,0.370611427,0.371908229,0.3642861,0.35762864,0.362875279,0.355132882,0.351734551,0.346206535,0.345297236,0.329858284,0.334683379,0.327913596,0.325821625,0.32325955,0.311386163,0.313315639,0.311079597,0.305092195,0.303137467,0.299753279,0.290959793,0.286769946,0.280451777,0.278072543,0.270959697,0.265535655,0.26012193,0.253826037,0.245850157,0.243386315,0.239479204,0.52
35,0.220171437,0.216231225,0.211388748,0.203480451,0.225424197,0.200098555,0.231817956,0.233391499,0.250004397,0.24809213,0.249569144,0.248319998,0.244205952,0.257419932,0.243696974,0.244324234,0.254264965,0.259571277,0.261569915,0.257396633,0.253874487,0.250274901,0.256527693,0.269171015,0.263366004,0.264623642,0.265004581,0.264078324,0.269777271,0.253636352,0.248702584,0.250119054,0.230359999,0.21,0.18,0.18,0.239576744,0.269347044,0.293735107,0.30588054,0.304904952,0.309117261,0.299041586,0.301781206,0.300810983,0.299510581,0.28877457,0.27325985,0.27378842,0.271631941,0.2840477,0.27117227,0.286552896,0.300494612,0.31981703,0.33180693,0.330580856,0.33066163,0.330525208,0.318138916,0.34319145,0.34359431,0.346305682,0.368771641,0.376537052,0.375429833,0.371374484,0.374333776,0.37219265,0.368641121,0.368209345,0.359646019,0.361249028,0.357317154,0.349875388,0.344291266,0.341780318,0.33697331,0.335152746,0.331317924,0.32386581,0.326267012,0.322837775,0.317680651,0.315380032,0.304287436,0.302754335,0.301213362,0.298371623,0.292334069,0.284015225,0.282967501,0.272223142,0.263461828,0.262179415,0.255931009,0.252122822,0.241227074,0.243345956,0.51
36,0.220335215,0.215236885,0.21574818,0.20701677,0.221310236,0.202829068,0.213324119,0.223701969,0.248637599,0.249449449,0.242530031,0.2306878,0.25503202,0.240411818,0.250575575,0.250781913,0.24832329,0.257281843,0.258428811,0.260349131,0.249525574,0.249061235,0.259603369,0.265973211,0.257217305,0.265721738,0.268221717,0.259576526,0.266776987,0.256368686,0.254606907,0.235744544,0.232060329,0.21,0.18,0.15,0.254244911,0.281451474,0.303306275,0.306106237,0.316392526,0.311587826,0.310439199,0.311180226,0.298064231,0.290649066,0.288751289,0.278155878,0.266677456,0.284020313,0.281423043,0.271189011,0.282289111,0.306046597,0.313388581,0.329003864,0.32762717,0.320263244,0.327157516,0.32178243,0.340562433,0.3518452,0.381138971,0.375388247,0.368937215,0.38099816,0.373487617,0.368476438,0.368596265,0.37090905,0.367984744,0.363817977,0.359639124,0.354189343,0.351621153,0.342623624,0.344157652,0.336121709,0.33826982,0.33523995,0.330698654,0.328266627,0.325961117,0.317347424,0.312691298,0.311927337,0.306831738,0.29972923,0.296679631,0.294384367,0.286065674,0.278698624,0.272980697,0.268042751,0.266494719,0.258249728,0.248901022,0.244142395,0.51,0.51
37,0.291644806,0.274182391,0.272411336,0.280032636,0.282063645,0.238006754,0.254775905,0.251347029,0.241182593,0.262289268,0.245434996,0.257030735,0.23440858,0.247709867,0.249492256,0.242667059,0.250832581,0.261097868,0.252940869,0.258339625,0.256481924,0.2449693,0.250294299,0.258669321,0.257435457,0.257332461,0.262741204,0.262915477,0.258904827,0.257170187,0.252912665,0.246273708,0.227109632,0.22,0.216313297,0.228749226,0.26966036,0.294536466,0.307177923,0.308375515,0.314121435,0.315344286,0.311695543,0.301712052,0.299673083,0.295769204,0.2890203,0.283441616,0.268162182,0.276046712,0.277430779,0.262675461,0.279674993,0.318822433,0.314423027,0.315034711,0.320309915,0.326541742,0.321543114,0.333324495,0.339994826,0.382734879,0.372963194,0.366413869,0.375894169,0.366467146,0.369470931,0.370530753,0.369139509,0.363033271,0.363267997,0.354347388,0.3669242,0.361474613,0.352229379,0.343310037,0.340267532,0.338984599,0.342989832,0.332884904,0.333544701,0.337083294,0.331936807,0.319547503,0.318890855,0.313315785,0.307922196,0.303841959,0.305708187,0.291221937,0.285649408,0.281188809,0.275167358,0.269411713,0.259741374,0.2529454,0.251884203,0.242116996,0.5,0.5
38,0.311928545,0.296989714,0.303792787,0.28351765,0.274344855,0.290423779,0.278481905,0.271327543,0.252486807,0.261008615,0.255278345,0.252644402,0.244093751,0.251654766,0.246353248,0.256555798,0.248602507,0.254130462,0.250354485,0.248498597,0.246370001,0.257181128,0.259380113,0.265320509,0.262794006,0.262786505,0.266515537,0.263327266,0.25990919,0.260418475,0.25524931,0.254346144,0.239902723,0.245617198,0.233588699,0.248911546,0.282689362,0.296698526,0.31496349,0.308218178,0.312472613,0.321427255,0.318417822,0.305056556,0.302318568,0.300053085,0.288776586,0.273056748,0.269319803,0.268743849,0.277640256,0.271129599,0.286380685,0.282275165,0.30815412,0.326200068,0.323875808,0.317998076,0.322711991,0.334096477,0.378185889,0.371326847,0.372072491,0.374396745,0.367845622,0.365197893,0.368983668,0.371259271,0.376183755,0.368019153,0.363164445,0.36238972,0.362480975,0.350372681,0.347163851,0.359749628,0.345938151,0.344428084,0.34727471,0.342640212,0.338566214,0.336758709,0.328226543,0.324678996,0.318310411,0.312817957,0.31229981,0.301797786,0.301629137,0.294468878,0.289644769,0.279141326,0.278489043,0.269910071,0.262701777,0.262093813,0.25451842,0.248720589,0.5,0.49
39,0.324684625,0.317918198,0.308545651,0.305001283,0.301822913,0.294252292,0.281352181,0.264151629,0.262908442,0.256545528,0.246602384,0.257193821,0.247497199,0.247654825,0.254187942,0.244852955,0.247686981,0.240219498,0.2272083,0.238633163,0.246511275,0.251120163,0.270615556,0.260610225,0.257160458,0.264745425,0.268499208,0.250961773,0.255397687,0.265237056,0.259910503,0.239169566,0.260283434,0.251407741,0.25324255,0.277854175,0.289442228,0.299783918,0.29,0.3,0.324218033,0.318597852,0.314811308,0.307186142,0.297883775,0.292614322,0.282210461,0.281120352,0.267905996,0.280359725,0.273153577,0.265261388,0.28159365,0.306337943,0.319952128,0.323824039,0.32793883,0.335888608,0.337451318,0.355478369,0.360696336,0.371751516,0.368404169,0.365070545,0.371954282,0.371666866,0.373842073,0.365901471,0.373150479,0.359823137,0.363900691,0.355885019,0.361373121,0.367528623,0.358836949,0.360799908,0.353505701,0.351749965,0.344486111,0.345235589,0.341586913,0.342323907,0.331812727,0.330762996,0.318913615,0.316478782,0.312647545,0.306380051,0.307172653,0.294893014,0.291851182,0.285053411,0.280661226,0.271427995,0.268460012,0.263706758,0.249967805,0.250247848,0.25735306,0.49
40,0.317759011,0.311144853,0.308448776,0.303681875,0.306934678,0.293399519,0.282709996,0.269723918,0.282474847,0.265628976,0.25143254,0.250882427,0.247918004,0.25069919,0.250720259,0.24481309,0.244406038,0.236731675,0.235654094,0.241974342,0.257539467,0.25790825,0.259130356,0.268121344,0.255828085,0.261078261,0.269981688,0.266214369,0.251865434,0.268102319,0.271569254,0.262971365,0.263454093,0.259181097,0.262462032,0.285591686,0.299819848,0.309331545,0.3,0.28,0.315286148,0.312528024,0.311547681,0.303555402,0.302404405,0.289973241,0.286926098,0.278856552,0.267346527,0.272047584,0.269382615,0.261898665,0.267675678,0.298915012,0.320113998,0.304683468,0.310042206,0.328035697,0.355323196,0.362194536,0.360808835,0.374497893,0.363819588,0.373632129,0.366404896,0.368467369,0.366587152,0.366503758,0.367104472,0.361433556,0.360744799,0.359446265,0.363113136,0.358946085,0.363006958,0.358064471,0.352531803,0.351031837,0.350128759,0.347962942,0.343914052,0.338375822,0.330213347,0.327336519,0.325761601,0.31903244,0.315516658,0.311870995,0.302740296,0.296426313,0.289628713,0.277428066,0.278188468,0.272582579,0.268094102,0.260808706,0.249072427,0.24368641,0.237678886,0.48
41,0.320898649,0.313983466,0.321563489,0.306386774,0.29848995,0.293476299,0.281609431,0.283495319,0.282187102,0.249217295,0.247189217,0.255017184,0.242583668,0.257587479,0.242275508,0.240012732,0.255230047,0.234729371,0.244876898,0.237749529,0.254271798,0.256607667,0.262598828,0.269217089,0.26535426,0.267422638,0.274235239,0.270276728,0.27043729,0.267050402,0.27088726,0.273266487,0.276848552,0.286179998,0.28278392,0.279288266,0.305375925,0.318674966,0.311478235,0.323580296,0.321466854,0.313354518,0.31202779,0.304919749,0.298519356,0.288420914,0.28601654,0.274376766,0.271390128,0.274145457,0.255442308,0.257530445,0.273103457,0.292043284,0.305647895,0.318106499,0.332375481,0.347879691,0.354045163,0.356028102,0.363610771,0.364728497,0.365900983,0.364195003,0.368887125,0.36319437,0.3691065,0.364791088,0.36230333,0.355561553,0.371881331,0.36411494,0.363474674,0.367036026,0.363745678,0.360948934,0.355273931,0.35533241,0.35065172,0.34676268,0.345490638,0.341102677,0.337492259,0.332307544,0.321424266,0.317628045,0.312160508,0.311591366,0.304137879,0.299373598,0.29300965,0.289910267,0.276917801,0.275676385,0.264550179,0.258119931,0.255944647,0.24365165,0.239607172,0.48
42,0.312995367,0.314893021,0.308071316,0.301114265,0.297602519,0.291539429,0.286621976,0.277410881,0.277807397,0.257659122,0.243265617,0.237861444,0.238117923,0.247361862,0.247307614,0.247423637,0.245713965,0.25559233,0.259332104,0.248488742,0.260469178,0.260532483,0.268714948,0.269329508,0.25920991,0.256908731,0.262437228,0.268768037,0.247335858,0.263369842,0.280673989,0.279141156,0.263320411,0.288841844,0.290742734,0.298198271,0.303607608,0.310242555,0.310558014,0.318068903,0.314415635,0.315383498,0.31307685,0.310199625,0.300612009,0.28820705,0.280096643,0.270537286,0.264087022,0.265875327,0.259964354,0.242931193,0.258923414,0.284845955,0.305545559,0.319786228,0.331451374,0.346863111,0.351527678,0.360424388,0.364183243,0.362889197,0.365337657,0.372625025,0.371542255,0.364379726,0.361976189,0.367932557,0.372139461,0.369696253,0.373449535,0.372920971,0.367038948,0.372462282,0.366398953,0.366380401,0.3638425,0.355778974,0.356060034,0.352178927,0.347262679,0.340408514,0.333023881,0.331581556,0.328863019,0.318733272,0.316438776,0.308429997,0.302222732,0.294306345,0.29286019,0.281150284,0.276619802,0.274561107,0.26306836,0.264531419,0.248171077,0.251364929,0.260819912,0.47
43,0.312689783,0.304570227,0.32,0.299600132,0.304460365,0.280316083,0.279872473,0.265771008,0.251218435,0.256006258,0.238564136,0.2462391,0.249318736,0.242962132,0.255881774,0.249967727,0.243249609,0.249992428,0.262532553,0.251763759,0.26438758,0.265035518,0.267200254,0.263555163,0.264713945,0.263346239,0.265285947,0.263385181,0.276069582,0.271220557,0.286939523,0.283509564,0.266192678,0.284262335,0.286189652,0.290279712,0.304006927,0.308885648,0.312710873,0.320006154,0.314332201,0.311814084,0.308109943,0.306244042,0.29593153,0.286073143,0.275972484,0.267875539,0.262085234,0.258459428,0.25081581,0.253661821,0.268904392,0.297395064,0.300972474,0.3184886,0.334067546,0.348608566,0.350441599,0.350755818,0.353038343,0.368493439,0.367223383,0.360287755,0.361040157,0.364470071,0.360006449,0.369514467,0.374692139,0.371744204,0.366950618,0.37366329,0.373415693,0.375444462,0.369464114,0.361578972,0.35949645,0.360859915,0.355977935,0.351255263,0.342978657,0.339137445,0.337316339,0.330335713,0.328202399,0.318368193,0.316044474,0.312298552,0.304656164,0.294288075,0.291850837,0.285295256,0.284968556,0.278312101,0.255606761,0.259347085,0.260842401,0.251882065,0.239505341,0.46
